Trifolium alpestre
Trifolium aureum
Trifolium fragiferum
Trifolium ochroleucon
Trifolium patens
Trifolium rubens
Trifolium saxatile
Trifolium scabrum
Trifolium spadiceum
Trifolium striatum
Trigonella monspeliaca
Trinia glauca
Triturus carnifex
Triturus cristatus
Trochiscanthes nodiflora
Trochulus hispidus
Truncatellina callicratis
Tulasnella eichleriana
Tulipa sylvestris australis
Tulipa sylvestris
Tulostoma brumale
Tulostoma fimbriatum
Turdus pilaris
Turdus torquatus
Tylospora asterophora
Tyria jacobaeae
Tyto alba
Ulmus laevis
Ulota coarctata
Upupa epops
Urtica urens
Usnea ceratina
Usnea filipendula
Uvarovitettix depressus
Vaccaria hispanica
Vaccinium microcarpum
Vaccinium oxycoccos
Vaccinium uliginosum
Valeriana celtica
Valeriana wallrothii
Valerianella dentata
Valerianella rimosa
Vanellus vanellus
Veluticeps abietina
Veratrum nigrum
Verbascum blattaria
Verbascum phlomoides
Verbascum pulverulentum
Veronica austriaca
Veronica dillenii
Veronica praecox
Veronica prostrata prostrata
Veronica prostrata
Veronica scutellata
Veronica triphyllos
Veronica verna
Verpa bohemica
Verpa conica
Vertigo alpestris
Vertigo angustior
Vertigo antivertigo
Vertigo moulinsiana
Vertigo pusilla
Vertigo substriata
Vespertilio murinus
Vicia dumetorum
Vicia onobrychioides
Vicia tetrasperma
Viola canina canina
Viola canina montana
Viola canina
Viola elatior
Viola kitaibeliana
Viola mirabilis
Viola pinnata
Viola pyrenaica
Viola suavis
Volvariella caesiotincta
Volvariella surrecta
Warnstorfia fluitans
Weissia longifolia
Willemetia stipitata
Xanthoria fulva
Xanthoria ulophyllodes
Xerocomus armeniacus
Xerocomus parasiticus
Xerocomus pelletieri
Xerolenta obvia
Xylocopa valga
Xylocopa violacea
Xylotrechus antilope
Yersinella raymondii
Zamenis longissimus
Zapornia parva
Zebrina detrita
Zonitoides nitidus
Zygaena carniolica
Zygaena ephialtes
Zygaena fausta
Zygaena minos
Zygaena osterodensis
Zygaena purpuralis
Zygaena romeo
Zygaena viciae
Zygodon rupestris
